Transaction_ID,Date,Transaction_Description,Merchant_Name,Amount,Transaction_Type,Category
TXN04364,14-05-2025,Home utility items,Home Centre,2397.45,Debit,Miscellaneous
TXN04365,14-05-2025,Bike servicing,Bosch Car Service,2270.94,Debit,Miscellaneous
TXN04366,15-05-2025,UPI transfer,Rapido,418.53,Debit,Transfer
TXN04367,16-05-2025,Mobile accessories,Croma,1497.78,Debit,Miscellaneous
TXN04368,16-05-2025,UPI transfer,Auto Rickshaw UPI,560.31,Debit,Transfer
TXN04369,17-05-2025,UPI transfer,Laundry Service UPI,506.82,Debit,Transfer
TXN04370,17-05-2025,Cab booking for trip,Uber India,1778.31,Debit,Travel
TXN04371,17-05-2025,Mobile postpaid bill,Airtel,877.45,Debit,Utilities
TXN04372,18-05-2025,Restaurant dining,Third Wave Coffee,538.09,Debit,Dining
TXN04373,18-05-2025,Disney+ Hotstar subscription,Disney+ Hotstar,389.76,Debit,Entertainment
TXN04374,18-05-2025,Stationery purchase,Sapna Book House,278.38,Debit,Miscellaneous
TXN04375,18-05-2025,Courier charges,Blue Dart,531.89,Debit,Miscellaneous
TXN04376,18-05-2025,Train ticket booking,IRCTC,1630.08,Debit,Travel
TXN04377,19-05-2025,Restaurant dining,Empire Restaurant,853.69,Debit,Dining
TXN04378,19-05-2025,Fuel refill,Bharat Petroleum,1389.92,Debit,Fuel
TXN04379,19-05-2025,Gift purchase,Archies Gallery,1620.71,Debit,Miscellaneous
TXN04380,19-05-2025,Gift purchase,Archies Gallery,1329.05,Debit,Miscellaneous
TXN04381,19-05-2025,UPI transfer,Auto Rickshaw UPI,555.54,Debit,Transfer
TXN04382,19-05-2025,Hotel booking,MakeMyTrip,12024.08,Debit,Travel
TXN04383,20-05-2025,Grocery shopping,Zepto,897.30,Debit,Groceries
TXN04384,20-05-2025,Online shopping order,Flipkart,2794.87,Debit,Shopping
TXN04385,20-05-2025,UPI transfer,Barber Shop UPI,786.84,Debit,Transfer
TXN04386,21-05-2025,Grocery shopping,BigBasket,1510.08,Debit,Groceries
TXN04387,21-05-2025,Plant and garden supplies,Lalbagh Nursery,623.24,Debit,Miscellaneous
TXN04388,21-05-2025,Pharmacy sundries,Apollo Pharmacy,701.48,Debit,Miscellaneous
TXN04389,21-05-2025,UPI transfer,Local Kirana UPI,611.92,Debit,Transfer
TXN04390,22-05-2025,Grocery shopping,BigBasket,1592.58,Debit,Groceries
TXN04391,22-05-2025,Sightseeing and activities,Thrillophilia,4465.41,Debit,Travel
TXN04392,23-05-2025,Courier charges,Blue Dart,242.37,Debit,Miscellaneous
TXN04393,23-05-2025,UPI transfer,Tea Stall UPI,403.18,Debit,Transfer
TXN04394,24-05-2025,Online shopping order,Flipkart,908.74,Debit,Shopping
TXN04395,24-05-2025,UPI transfer,Anjali Nair,1297.29,Debit,Transfer
TXN04396,24-05-2025,UPI transfer,Vegetable Vendor UPI,1011.16,Debit,Transfer
TXN04397,25-05-2025,Restaurant dining,Empire Restaurant,690.40,Debit,Dining
TXN04398,25-05-2025,Fuel refill,Indian Oil Petrol Pump,1428.51,Debit,Fuel
TXN04399,25-05-2025,Grocery shopping,More Supermarket,1691.69,Debit,Groceries
TXN04400,25-05-2025,Courier charges,Blue Dart,354.59,Debit,Miscellaneous
TXN04401,26-05-2025,Stationery purchase,Sapna Book House,410.91,Debit,Miscellaneous
TXN04402,26-05-2025,Online shopping order,Amazon,3485.46,Debit,Shopping
TXN04403,27-05-2025,Online shopping order,Flipkart,2860.37,Debit,Shopping
TXN04404,28-05-2025,Online shopping order,Myntra,1682.79,Debit,Shopping
TXN04405,29-05-2025,Grocery shopping,DMart,1984.55,Debit,Groceries
TXN04406,29-05-2025,UPI transfer,Rapido,504.88,Debit,Transfer
TXN04407,29-05-2025,UPI transfer,Karthik S,560.90,Debit,Transfer
TXN04408,30-05-2025,Online food order,Zomato,1112.85,Debit,Dining
TXN04409,30-05-2025,Fuel refill,HP Petrol Pump,1374.87,Debit,Fuel
TXN04410,30-05-2025,Monthly salary credit,Infosys Ltd,197472.66,Credit,Income
TXN04411,30-05-2025,UPI transfer,Auto Rickshaw UPI,693.82,Debit,Transfer
TXN04412,31-05-2025,Restaurant dining,Meghana Foods,938.43,Debit,Dining
TXN04413,31-05-2025,UPI transfer,Sneha Rao,865.60,Debit,Transfer
TXN04414,01-06-2025,Restaurant dining,Barbeque Nation,1613.73,Debit,Dining
TXN04415,01-06-2025,Grocery shopping,More Supermarket,1846.73,Debit,Groceries
TXN04416,01-06-2025,UPI transfer,Blinkit,1271.30,Debit,Transfer
TXN04417,01-06-2025,UPI transfer,Tea Stall UPI,995.02,Debit,Transfer
TXN04418,02-06-2025,Fuel refill,Indian Oil Petrol Pump,1183.21,Debit,Fuel
TXN04419,02-06-2025,UPI transfer,Karthik S,1044.88,Debit,Transfer
TXN04420,03-06-2025,Cloud storage subscription,Google One,316.82,Debit,Entertainment
TXN04421,03-06-2025,Pharmacy sundries,Apollo Pharmacy,416.32,Debit,Miscellaneous
TXN04422,03-06-2025,Online shopping order,Amazon,2499.31,Debit,Shopping
TXN04423,04-06-2025,House rent payment,Prakash Reddy (Landlord),31600.00,Debit,Rent
TXN04424,04-06-2025,UPI transfer,Barber Shop UPI,712.70,Debit,Transfer
TXN04425,04-06-2025,Broadband internet bill,ACT Fibernet,1494.64,Debit,Utilities
TXN04426,05-06-2025,Netflix monthly subscription,Netflix,652.55,Debit,Entertainment
TXN04427,06-06-2025,Grocery shopping,Big Bazaar,1291.66,Debit,Groceries
TXN04428,06-06-2025,UPI transfer,Vegetable Vendor UPI,705.61,Debit,Transfer
TXN04429,07-06-2025,Restaurant dining,Meghana Foods,756.17,Debit,Dining
TXN04430,07-06-2025,UPI transfer,Namma Metro Recharge,442.21,Debit,Transfer
TXN04431,07-06-2025,Electricity bill payment,BESCOM,2573.05,Debit,Utilities
TXN04432,08-06-2025,Restaurant dining,Empire Restaurant,958.09,Debit,Dining
TXN04433,08-06-2025,Fuel refill,Indian Oil Petrol Pump,1690.46,Debit,Fuel
TXN04434,08-06-2025,Mobile accessories,Croma,1969.29,Debit,Miscellaneous
TXN04435,09-06-2025,ATM cash withdrawal,HDFC Bank ATM,3000.00,Debit,Cash Withdrawal
TXN04436,09-06-2025,Courier charges,Blue Dart,480.94,Debit,Miscellaneous
TXN04437,09-06-2025,Piped gas bill payment,GAIL Gas,795.27,Debit,Utilities
TXN04438,10-06-2025,UPI transfer,Priya Menon,762.40,Debit,Transfer
TXN04439,10-06-2025,Water bill payment,BWSSB,518.24,Debit,Utilities
TXN04440,11-06-2025,Home utility items,Home Centre,1584.83,Debit,Miscellaneous
TXN04441,12-06-2025,Restaurant dining,Third Wave Coffee,1073.63,Debit,Dining
TXN04442,12-06-2025,Spotify Premium subscription,Spotify,154.48,Debit,Entertainment
TXN04443,12-06-2025,Grocery shopping,More Supermarket,1469.24,Debit,Groceries
TXN04444,12-06-2025,UPI transfer,Auto Rickshaw UPI,419.33,Debit,Transfer
TXN04445,12-06-2025,UPI transfer,Local Kirana UPI,778.38,Debit,Transfer
TXN04446,12-06-2025,Mobile postpaid bill,Airtel,910.82,Debit,Utilities
TXN04447,13-06-2025,Fuel refill,Indian Oil Petrol Pump,1589.05,Debit,Fuel
TXN04448,13-06-2025,Courier charges,Blue Dart,502.91,Debit,Miscellaneous
TXN04449,13-06-2025,UPI transfer,Blinkit,645.36,Debit,Transfer
TXN04450,14-06-2025,Online food order,Zomato,702.07,Debit,Dining
TXN04451,14-06-2025,Movie tickets booking,BookMyShow,1232.73,Debit,Entertainment
TXN04452,14-06-2025,UPI transfer,Barber Shop UPI,968.37,Debit,Transfer
TXN04453,15-06-2025,Restaurant dining,Truffles,1076.74,Debit,Dining
TXN04454,15-06-2025,Grocery shopping,More Supermarket,1445.09,Debit,Groceries
TXN04455,15-06-2025,Courier charges,Blue Dart,320.64,Debit,Miscellaneous
TXN04456,16-06-2025,Restaurant dining,Hotel Shivalli,765.79,Debit,Dining
TXN04457,16-06-2025,Fuel refill,Indian Oil Petrol Pump,1272.04,Debit,Fuel
TXN04458,16-06-2025,UPI transfer,Barber Shop UPI,519.38,Debit,Transfer
TXN04459,18-06-2025,Disney+ Hotstar subscription,Disney+ Hotstar,383.96,Debit,Entertainment
TXN04460,18-06-2025,Online shopping order,Myntra,3247.39,Debit,Shopping
TXN04461,19-06-2025,Fuel refill,HP Petrol Pump,1545.69,Debit,Fuel
TXN04462,19-06-2025,Grocery shopping,Zepto,613.28,Debit,Groceries
TXN04463,20-06-2025,Mobile accessories,Croma,2124.19,Debit,Miscellaneous
TXN04464,20-06-2025,UPI transfer,Priya Menon,1042.84,Debit,Transfer
TXN04465,21-06-2025,Restaurant dining,Barbeque Nation,2388.12,Debit,Dining
TXN04466,21-06-2025,UPI transfer,Auto Rickshaw UPI,669.94,Debit,Transfer
TXN04467,22-06-2025,Online food order,Swiggy,543.54,Debit,Dining
TXN04468,22-06-2025,Fuel refill,Bharat Petroleum,1468.26,Debit,Fuel
TXN04469,22-06-2025,Mobile accessories,Croma,1651.59,Debit,Miscellaneous
TXN04470,22-06-2025,Online shopping order,Myntra,3481.73,Debit,Shopping
TXN04471,22-06-2025,UPI transfer,Auto Rickshaw UPI,251.66,Debit,Transfer
TXN04472,23-06-2025,Dry cleaning,Pressto Dry Cleaners,774.66,Debit,Miscellaneous
TXN04473,23-06-2025,Online shopping order,Amazon,1126.01,Debit,Shopping
TXN04474,24-06-2025,ATM cash withdrawal,HDFC Bank ATM,5000.00,Debit,Cash Withdrawal
TXN04475,24-06-2025,Online shopping order,Flipkart,2053.81,Debit,Shopping
TXN04476,24-06-2025,UPI transfer,Sneha Rao,940.74,Debit,Transfer
TXN04477,25-06-2025,Grocery shopping,Reliance Fresh,927.15,Debit,Groceries
TXN04478,25-06-2025,Bike servicing,Bosch Car Service,2687.41,Debit,Miscellaneous
TXN04479,26-06-2025,Fuel refill,Indian Oil Petrol Pump,1384.36,Debit,Fuel
TXN04480,26-06-2025,Grocery shopping,Reliance Fresh,908.83,Debit,Groceries
TXN04481,26-06-2025,Savings account interest credit,HDFC Bank,2692.16,Credit,Income
TXN04482,26-06-2025,Gift purchase,Archies Gallery,1534.67,Debit,Miscellaneous
TXN04483,26-06-2025,UPI transfer,Ola Cabs,865.60,Debit,Transfer
TXN04484,27-06-2025,Grocery shopping,More Supermarket,1485.02,Debit,Groceries
TXN04485,27-06-2025,Book purchase,Blossom Book House,857.56,Debit,Miscellaneous
TXN04486,27-06-2025,Gym membership,Cult Fit,2964.11,Debit,Miscellaneous
TXN04487,27-06-2025,Pharmacy sundries,Apollo Pharmacy,718.62,Debit,Miscellaneous
TXN04488,28-06-2025,Online food order,Zomato,510.12,Debit,Dining
TXN04489,28-06-2025,Grocery shopping,Sri Krishna Stores,719.33,Debit,Groceries
TXN04490,28-06-2025,Performance bonus credit,Infosys Ltd,121326.97,Credit,Income
TXN04491,28-06-2025,UPI transfer,Milk Vendor UPI,891.97,Debit,Transfer
TXN04492,28-06-2025,UPI transfer,Auto Rickshaw UPI,696.78,Debit,Transfer
TXN04493,29-06-2025,Restaurant dining,Truffles,665.48,Debit,Dining
TXN04494,29-06-2025,Book purchase,Blossom Book House,735.58,Debit,Miscellaneous
TXN04495,29-06-2025,UPI transfer,Namma Metro Recharge,467.50,Debit,Transfer
TXN04496,30-06-2025,Restaurant dining,Toit Brewpub,2482.66,Debit,Dining
TXN04497,30-06-2025,Grocery shopping,DMart,1889.95,Debit,Groceries
TXN04498,30-06-2025,Monthly salary credit,Infosys Ltd,192228.21,Credit,Income
TXN04499,30-06-2025,Bike servicing,Bosch Car Service,2207.52,Debit,Miscellaneous
TXN04500,30-06-2025,UPI transfer,Rapido,791.68,Debit,Transfer
TXN04501,01-07-2025,Fuel refill,HP Petrol Pump,1599.28,Debit,Fuel
TXN04502,01-07-2025,UPI transfer,Tea Stall UPI,260.35,Debit,Transfer
TXN04503,02-07-2025,Online shopping order,Amazon,2356.71,Debit,Shopping
TXN04504,04-07-2025,Fuel refill,Shell Fuel Station,1593.33,Debit,Fuel
TXN04505,04-07-2025,UPI transfer,Vegetable Vendor UPI,1169.20,Debit,Transfer
TXN04506,05-07-2025,Netflix monthly subscription,Netflix,638.78,Debit,Entertainment
TXN04507,05-07-2025,Book purchase,Blossom Book House,821.05,Debit,Miscellaneous
TXN04508,05-07-2025,House rent payment,Prakash Reddy (Landlord),31600.00,Debit,Rent
TXN04509,06-07-2025,Grocery shopping,Reliance Fresh,667.85,Debit,Groceries
TXN04510,06-07-2025,Broadband internet bill,ACT Fibernet,1495.90,Debit,Utilities
TXN04511,08-07-2025,Book purchase,Blossom Book House,519.61,Debit,Miscellaneous
TXN04512,08-07-2025,UPI transfer,Namma Metro Recharge,418.10,Debit,Transfer
TXN04513,09-07-2025,ATM cash withdrawal,SBI ATM,10000.00,Debit,Cash Withdrawal
TXN04514,09-07-2025,Fuel refill,Shell Fuel Station,1412.06,Debit,Fuel
TXN04515,09-07-2025,UPI transfer,Namma Metro Recharge,381.28,Debit,Transfer
TXN04516,09-07-2025,Electricity bill payment,BESCOM,1963.03,Debit,Utilities
TXN04517,10-07-2025,Restaurant dining,Meghana Foods,547.05,Debit,Dining
TXN04518,10-07-2025,UPI transfer,Karthik S,673.67,Debit,Transfer
TXN04519,11-07-2025,Restaurant dining,Starbucks,1102.31,Debit,Dining
TXN04520,11-07-2025,Movie tickets,PVR Cinemas,803.78,Debit,Entertainment
TXN04521,11-07-2025,Grocery shopping,Big Bazaar,1103.15,Debit,Groceries
TXN04522,11-07-2025,Pharmacy sundries,Apollo Pharmacy,476.71,Debit,Miscellaneous
TXN04523,11-07-2025,Stationery purchase,Sapna Book House,569.04,Debit,Miscellaneous
TXN04524,12-07-2025,Spotify Premium subscription,Spotify,152.85,Debit,Entertainment
TXN04525,12-07-2025,Online shopping order,Amazon,2996.20,Debit,Shopping
TXN04526,12-07-2025,Water bill payment,BWSSB,580.89,Debit,Utilities
TXN04527,13-07-2025,Grocery shopping,BigBasket,1424.44,Debit,Groceries
TXN04528,13-07-2025,Mobile accessories,Croma,1439.78,Debit,Miscellaneous
TXN04529,13-07-2025,UPI transfer,Ramesh Kumar,1289.45,Debit,Transfer
TXN04530,13-07-2025,UPI transfer,Milk Vendor UPI,1236.72,Debit,Transfer
TXN04531,13-07-2025,Mobile postpaid bill,Airtel,919.88,Debit,Utilities
TXN04532,14-07-2025,Dry cleaning,Pressto Dry Cleaners,722.75,Debit,Miscellaneous
TXN04533,14-07-2025,Online shopping order,Myntra,2334.39,Debit,Shopping
TXN04534,14-07-2025,UPI transfer,Ola Cabs,1305.02,Debit,Transfer
TXN04535,14-07-2025,Piped gas bill payment,GAIL Gas,601.93,Debit,Utilities
TXN04536,15-07-2025,Fuel refill,Shell Fuel Station,1477.32,Debit,Fuel
TXN04537,15-07-2025,Online shopping order,Amazon,1282.47,Debit,Shopping
TXN04538,16-07-2025,Stationery purchase,Sapna Book House,593.89,Debit,Miscellaneous
TXN04539,16-07-2025,Pharmacy sundries,Apollo Pharmacy,428.11,Debit,Miscellaneous
TXN04540,16-07-2025,Book purchase,Blossom Book House,646.48,Debit,Miscellaneous
TXN04541,17-07-2025,UPI transfer,Milk Vendor UPI,529.46,Debit,Transfer
TXN04542,18-07-2025,Restaurant dining,CTR Malleshwaram,822.17,Debit,Dining
TXN04543,18-07-2025,Disney+ Hotstar subscription,Disney+ Hotstar,381.97,Debit,Entertainment
TXN04544,18-07-2025,Two-wheeler insurance renewal,ICICI Lombard,8023.98,Debit,Insurance
TXN04545,18-07-2025,UPI transfer,Milk Vendor UPI,1235.72,Debit,Transfer
TXN04546,18-07-2025,UPI transfer,Laundry Service UPI,775.71,Debit,Transfer
TXN04547,19-07-2025,Restaurant dining,Empire Restaurant,1017.40,Debit,Dining
TXN04548,19-07-2025,Fuel refill,Indian Oil Petrol Pump,1667.25,Debit,Fuel
TXN04549,19-07-2025,Online shopping order,Flipkart,1743.95,Debit,Shopping
TXN04550,19-07-2025,UPI transfer,Sneha Rao,645.77,Debit,Transfer
TXN04551,21-07-2025,Restaurant dining,Truffles,580.59,Debit,Dining
TXN04552,21-07-2025,Stationery purchase,Sapna Book House,374.81,Debit,Miscellaneous
TXN04553,21-07-2025,UPI transfer,Rapido,439.54,Debit,Transfer
TXN04554,23-07-2025,Restaurant dining,Empire Restaurant,1029.51,Debit,Dining
TXN04555,23-07-2025,Grocery shopping,More Supermarket,1109.46,Debit,Groceries
TXN04556,23-07-2025,Courier charges,Blue Dart,313.06,Debit,Miscellaneous
TXN04557,23-07-2025,UPI transfer,Ola Cabs,516.96,Debit,Transfer
TXN04558,23-07-2025,UPI transfer,Barber Shop UPI,612.40,Debit,Transfer
TXN04559,24-07-2025,Grocery shopping,Sri Krishna Stores,528.39,Debit,Groceries
TXN04560,24-07-2025,Income tax self-assessment payment,Income Tax Dept,43977.86,Debit,Tax
TXN04561,24-07-2025,UPI transfer,Ola Cabs,1244.61,Debit,Transfer
TXN04562,25-07-2025,Fuel refill,Indian Oil Petrol Pump,1522.88,Debit,Fuel
TXN04563,25-07-2025,Grocery shopping,Reliance Fresh,556.28,Debit,Groceries
TXN04564,25-07-2025,Pharmacy sundries,Apollo Pharmacy,490.37,Debit,Miscellaneous
TXN04565,25-07-2025,UPI transfer,Priya Menon,784.88,Debit,Transfer
TXN04566,26-07-2025,Restaurant dining,Domino's Pizza,774.89,Debit,Dining
TXN04567,26-07-2025,Grocery shopping,Sri Krishna Stores,832.83,Debit,Groceries
TXN04568,26-07-2025,UPI transfer,Rapido,268.02,Debit,Transfer
TXN04569,26-07-2025,UPI transfer,Karthik S,589.26,Debit,Transfer
TXN04570,27-07-2025,Restaurant dining,Truffles,938.65,Debit,Dining
TXN04571,28-07-2025,Diagnostic lab tests,Dr Lal PathLabs,1414.46,Debit,Medical
TXN04572,28-07-2025,Plant and garden supplies,Lalbagh Nursery,581.15,Debit,Miscellaneous
TXN04573,28-07-2025,Salon and grooming,Naturals Salon,928.65,Debit,Miscellaneous
TXN04574,29-07-2025,Movie tickets,PVR Cinemas,1186.37,Debit,Entertainment
TXN04575,29-07-2025,Grocery shopping,Sri Krishna Stores,850.01,Debit,Groceries
TXN04576,29-07-2025,Stationery purchase,Sapna Book House,414.54,Debit,Miscellaneous
TXN04577,29-07-2025,Online shopping order,Amazon,2085.36,Debit,Shopping
TXN04578,29-07-2025,UPI transfer,Barber Shop UPI,989.29,Debit,Transfer
TXN04579,29-07-2025,UPI transfer,Auto Rickshaw UPI,589.33,Debit,Transfer
TXN04580,30-07-2025,Grocery shopping,DMart,1541.75,Debit,Groceries
TXN04581,30-07-2025,Monthly salary credit,Infosys Ltd,193773.28,Credit,Income
TXN04582,30-07-2025,Online shopping order,Myntra,3431.23,Debit,Shopping
TXN04583,31-07-2025,Fuel refill,HP Petrol Pump,1695.61,Debit,Fuel
TXN04584,31-07-2025,Grocery shopping,Big Bazaar,1693.22,Debit,Groceries
TXN04585,31-07-2025,Dry cleaning,Pressto Dry Cleaners,745.35,Debit,Miscellaneous
TXN04586,31-07-2025,Pharmacy sundries,Apollo Pharmacy,650.12,Debit,Miscellaneous
TXN04587,31-07-2025,UPI transfer,Rapido,463.67,Debit,Transfer
TXN04588,01-08-2025,Online shopping order,Amazon,3454.26,Debit,Shopping
TXN04589,02-08-2025,Restaurant dining,Barbeque Nation,1304.85,Debit,Dining
TXN04590,02-08-2025,Online shopping order,Flipkart,2334.18,Debit,Shopping
TXN04591,02-08-2025,UPI transfer,Karthik S,1012.14,Debit,Transfer
TXN04592,03-08-2025,Restaurant dining,Truffles,710.28,Debit,Dining
TXN04593,03-08-2025,House rent payment,Prakash Reddy (Landlord),31600.00,Debit,Rent
TXN04594,03-08-2025,Broadband internet bill,ACT Fibernet,1504.04,Debit,Utilities
TXN04595,05-08-2025,Netflix monthly subscription,Netflix,644.30,Debit,Entertainment
TXN04596,05-08-2025,Fuel refill,Bharat Petroleum,1715.55,Debit,Fuel
TXN04597,07-08-2025,Gym membership,Cult Fit,3242.40,Debit,Miscellaneous
TXN04598,07-08-2025,Online shopping order,Myntra,1713.33,Debit,Shopping
TXN04599,08-08-2025,Grocery shopping,More Supermarket,1160.57,Debit,Groceries
TXN04600,08-08-2025,Mutual fund dividend credit,Zerodha Coin,5595.64,Credit,Income
TXN04601,08-08-2025,Electricity bill payment,BESCOM,2447.40,Debit,Utilities
TXN04602,08-08-2025,Water bill payment,BWSSB,585.04,Debit,Utilities
TXN04603,09-08-2025,Fuel refill,Bharat Petroleum,1553.25,Debit,Fuel
TXN04604,10-08-2025,Restaurant dining,Barbeque Nation,2084.12,Debit,Dining
TXN04605,10-08-2025,Home utility items,Home Centre,1316.25,Debit,Miscellaneous
TXN04606,10-08-2025,Dry cleaning,Pressto Dry Cleaners,842.68,Debit,Miscellaneous
TXN04607,10-08-2025,UPI transfer,Karthik S,509.74,Debit,Transfer
TXN04608,11-08-2025,Cloud storage subscription,Google One,215.12,Debit,Entertainment
TXN04609,12-08-2025,ATM cash withdrawal,SBI ATM,10000.00,Debit,Cash Withdrawal
TXN04610,12-08-2025,Spotify Premium subscription,Spotify,158.00,Debit,Entertainment
TXN04611,12-08-2025,Gift purchase,Archies Gallery,1643.61,Debit,Miscellaneous
TXN04612,13-08-2025,Fuel refill,Shell Fuel Station,1603.30,Debit,Fuel
TXN04613,13-08-2025,Grocery shopping,BigBasket,1574.06,Debit,Groceries
TXN04614,13-08-2025,Piped gas bill payment,GAIL Gas,630.48,Debit,Utilities
TXN04615,14-08-2025,UPI transfer,Rapido,256.34,Debit,Transfer
TXN04616,14-08-2025,UPI transfer,Priya Menon,633.51,Debit,Transfer
TXN04617,15-08-2025,Restaurant dining,Barbeque Nation,2189.69,Debit,Dining
TXN04618,15-08-2025,Grocery shopping,DMart,1033.18,Debit,Groceries
TXN04619,15-08-2025,Courier charges,Blue Dart,478.58,Debit,Miscellaneous
TXN04620,15-08-2025,Pharmacy sundries,Apollo Pharmacy,727.27,Debit,Miscellaneous
TXN04621,15-08-2025,UPI transfer,Local Kirana UPI,723.83,Debit,Transfer
TXN04622,15-08-2025,UPI transfer,Rapido,554.39,Debit,Transfer
TXN04623,16-08-2025,Pharmacy sundries,Apollo Pharmacy,814.85,Debit,Miscellaneous
TXN04624,16-08-2025,Online shopping order,Flipkart,1091.56,Debit,Shopping
TXN04625,17-08-2025,Restaurant dining,Domino's Pizza,967.33,Debit,Dining
TXN04626,17-08-2025,Fuel refill,Shell Fuel Station,1459.69,Debit,Fuel
TXN04627,17-08-2025,UPI transfer,Uber India,1197.99,Debit,Transfer
TXN04628,17-08-2025,Mobile postpaid bill,Airtel,897.32,Debit,Utilities
TXN04629,18-08-2025,Disney+ Hotstar subscription,Disney+ Hotstar,398.29,Debit,Entertainment
TXN04630,18-08-2025,Grocery shopping,DMart,1598.30,Debit,Groceries
TXN04631,18-08-2025,Cab booking for trip,Uber India,1157.71,Debit,Travel
TXN04632,19-08-2025,Movie tickets,PVR Cinemas,719.62,Debit,Entertainment
TXN04633,19-08-2025,Online shopping order,Ajio,2870.13,Debit,Shopping
TXN04634,19-08-2025,UPI transfer,Milk Vendor UPI,784.99,Debit,Transfer
TXN04635,19-08-2025,Train ticket booking,IRCTC,1517.48,Debit,Travel
TXN04636,20-08-2025,Fuel refill,Indian Oil Petrol Pump,1810.72,Debit,Fuel
TXN04637,20-08-2025,Home utility items,Home Centre,2295.60,Debit,Miscellaneous
TXN04638,20-08-2025,Sightseeing and activities,Thrillophilia,3550.63,Debit,Travel
TXN04639,21-08-2025,Restaurant dining,Hotel Shivalli,656.01,Debit,Dining
TXN04640,21-08-2025,Bike servicing,Bosch Car Service,3383.15,Debit,Miscellaneous
TXN04641,21-08-2025,Gift purchase,Archies Gallery,1352.58,Debit,Miscellaneous
TXN04642,21-08-2025,UPI transfer,Laundry Service UPI,968.72,Debit,Transfer
TXN04643,21-08-2025,UPI transfer,Auto Rickshaw UPI,505.47,Debit,Transfer
TXN04644,21-08-2025,Hotel booking,MakeMyTrip,8441.54,Debit,Travel
TXN04645,21-08-2025,Sightseeing and activities,Thrillophilia,4251.38,Debit,Travel
TXN04646,21-08-2025,Flight ticket booking,IndiGo,7964.26,Debit,Travel
TXN04647,22-08-2025,Courier charges,Blue Dart,288.35,Debit,Miscellaneous
TXN04648,22-08-2025,Dry cleaning,Pressto Dry Cleaners,558.71,Debit,Miscellaneous
TXN04649,23-08-2025,Restaurant dining,Truffles,809.39,Debit,Dining
TXN04650,23-08-2025,UPI transfer,Blinkit,1160.72,Debit,Transfer
TXN04651,24-08-2025,Restaurant dining,Meghana Foods,1091.23,Debit,Dining
TXN04652,24-08-2025,Fuel refill,Bharat Petroleum,1385.25,Debit,Fuel
TXN04653,24-08-2025,Plant and garden supplies,Lalbagh Nursery,497.29,Debit,Miscellaneous
TXN04654,25-08-2025,Grocery shopping,More Supermarket,1000.52,Debit,Groceries
TXN04655,26-08-2025,Cloud storage subscription,Google One,191.28,Debit,Entertainment
TXN04656,26-08-2025,Grocery shopping,Sri Krishna Stores,831.48,Debit,Groceries
TXN04657,26-08-2025,Online shopping order,Myntra,1015.87,Debit,Shopping
TXN04658,27-08-2025,Grocery shopping,BigBasket,1477.03,Debit,Groceries
TXN04659,28-08-2025,Grocery shopping,DMart,2002.34,Debit,Groceries
TXN04660,28-08-2025,UPI transfer,Auto Rickshaw UPI,698.18,Debit,Transfer
TXN04661,29-08-2025,Restaurant dining,Barbeque Nation,1317.44,Debit,Dining
TXN04662,29-08-2025,Grocery shopping,DMart,1965.05,Debit,Groceries
TXN04663,29-08-2025,Pharmacy medicine purchase,MedPlus,780.10,Debit,Medical
TXN04664,29-08-2025,Online shopping order,Ajio,1776.96,Debit,Shopping
TXN04665,30-08-2025,ATM cash withdrawal,SBI ATM,3000.00,Debit,Cash Withdrawal
TXN04666,30-08-2025,Restaurant dining,Truffles,900.90,Debit,Dining
TXN04667,30-08-2025,Fuel refill,Bharat Petroleum,1653.33,Debit,Fuel
TXN04668,30-08-2025,Grocery shopping,More Supermarket,1145.32,Debit,Groceries
TXN04669,30-08-2025,Monthly salary credit,Infosys Ltd,194685.26,Credit,Income
TXN04670,30-08-2025,Book purchase,Blossom Book House,958.21,Debit,Miscellaneous
TXN04671,30-08-2025,UPI transfer,Ola Cabs,1208.22,Debit,Transfer
TXN04672,30-08-2025,UPI transfer,Local Kirana UPI,876.57,Debit,Transfer
TXN04673,31-08-2025,Restaurant dining,Hotel Shivalli,544.55,Debit,Dining
TXN04674,31-08-2025,Courier charges,Blue Dart,513.52,Debit,Miscellaneous
TXN04675,31-08-2025,Plant and garden supplies,Lalbagh Nursery,539.43,Debit,Miscellaneous
TXN04676,01-09-2025,Grocery shopping,Zepto,969.99,Debit,Groceries
TXN04677,01-09-2025,UPI transfer,Anjali Nair,1285.74,Debit,Transfer
TXN04678,02-09-2025,Salon and grooming,Naturals Salon,592.25,Debit,Miscellaneous
TXN04679,02-09-2025,UPI transfer,Rapido,408.28,Debit,Transfer
TXN04680,03-09-2025,Salon and grooming,Naturals Salon,675.55,Debit,Miscellaneous
TXN04681,03-09-2025,House rent payment,Prakash Reddy (Landlord),31600.00,Debit,Rent
TXN04682,04-09-2025,Restaurant dining,CTR Malleshwaram,721.60,Debit,Dining
TXN04683,04-09-2025,UPI transfer,Namma Metro Recharge,590.95,Debit,Transfer
TXN04684,04-09-2025,Broadband internet bill,ACT Fibernet,1547.96,Debit,Utilities
TXN04685,05-09-2025,Netflix monthly subscription,Netflix,657.83,Debit,Entertainment
TXN04686,05-09-2025,Fuel refill,Bharat Petroleum,1310.94,Debit,Fuel
TXN04687,05-09-2025,Grocery shopping,DMart,1651.42,Debit,Groceries
