Transaction_ID,Date,Transaction_Description,Merchant_Name,Amount,Transaction_Type,Category
TXN000896,2022-12-07,MOBILE RECHARGE AIRTEL,Airtel,2640.00,Expense,Utilities
TXN000897,2025-09-30,MEDPLUS PHARMACY,MedPlus,5288.11,Expense,Healthcare
TXN000898,2022-01-17,COLLEGE FEE NEFT,University,14200.00,Expense,Education
TXN000899,2024-03-06,NETMEDS ONLINE,Netmeds,4200.00,Expense,Healthcare
TXN000900,2025-02-18,STAR BAZAAR,Star Bazaar,4884.98,Expense,Groceries
TXN000901,2022-02-28,DONATION PAYMENT,NGO Trust,1280.00,Expense,Miscellaneous
TXN000902,2024-10-05,MAX HOSPITAL,Max Healthcare,8220.00,Expense,Healthcare
TXN000903,2024-03-21,NETFLIX.COM,Netflix,499.00,Expense,Entertainment
TXN000904,2024-04-23,GAS BILL PAYMENT,Indane Gas,2520.00,Expense,Utilities
TXN000905,2025-12-12,MOBILE RECHARGE AIRTEL,Airtel,1276.64,Expense,Utilities
TXN000906,2025-07-28,NETFLIX.COM,Netflix,99.00,Expense,Entertainment
TXN000907,2024-12-23,CROMA ELECTRONICS,Croma,37730.00,Expense,Shopping
TXN000908,2025-11-27,DECATHLON SPORTS,Decathlon,70960.00,Expense,Shopping
TXN000909,2024-09-23,REFUND CREDIT,Merchant Refund,5893.28,Income,Transfer
TXN000910,2023-02-01,RENT PAYMENT UPI,Property Owner,24500.00,Expense,Rent
TXN000911,2024-05-27,HOUSE RENT NEFT,Landlord,16000.00,Expense,Rent
TXN000912,2025-08-13,ATM WITHDRAWAL,ATM,7600.00,Expense,Cash Withdrawal
TXN000913,2024-08-23,ATM WITHDRAWAL,ATM,18189.99,Expense,Cash Withdrawal
TXN000914,2022-01-01,COLLEGE FEE NEFT,University,43660.90,Expense,Education
TXN000915,2023-04-03,NETMEDS ONLINE,Netmeds,10049.87,Expense,Healthcare
TXN000916,2023-11-24,INDIGO AIRLINES,IndiGo,9070.00,Expense,Travel
TXN000917,2024-11-23,STOCK PURCHASE NSE,Zerodha,27014.77,Expense,Investment
TXN000918,2025-01-04,RENT PAYMENT UPI,Property Owner,31500.00,Expense,Rent
TXN000919,2024-12-03,BROADBAND INTERNET BILL,ACT Fibernet,2010.00,Expense,Utilities
TXN000920,2024-11-11,RECURRING DEPOSIT,HDFC Bank RD,26030.00,Expense,Investment
TXN000921,2024-05-13,YATRA ONLINE,Yatra,52083.30,Expense,Travel
TXN000922,2023-10-23,SCHOOL FEE PAYMENT,DPS School,24770.00,Expense,Education
TXN000923,2025-02-25,REDBUS TICKET,RedBus,16944.67,Expense,Travel
TXN000924,2025-08-23,DOMINOS PIZZA,Domino's,1100.00,Expense,Food & Dining
TXN000925,2023-12-21,SALON AND SPA PAYMENT,Lakme Salon,3150.00,Expense,Miscellaneous
TXN000926,2024-09-06,HP PETROL PUMP,HP Petrol,1019.97,Expense,Fuel
TXN000927,2024-05-08,CASH WITHDRAWAL HDFC ATM,HDFC ATM,4375.65,Expense,Cash Withdrawal
TXN000928,2025-09-27,UPI PAYMENT MISC,Individual,3670.00,Expense,Miscellaneous
TXN000929,2025-11-28,ZEPTO GROCERY,Zepto,2580.00,Expense,Groceries
TXN000930,2022-01-14,NETFLIX.COM,Netflix,999.00,Expense,Entertainment
TXN000931,2023-01-18,WIFI BILL PAYMENT,Hathway,1560.00,Expense,Utilities
TXN000932,2025-12-31,DOMINOS PIZZA,Domino's,570.82,Expense,Food & Dining
TXN000933,2024-11-04,SPENCERS RETAIL,Spencer's,2680.00,Expense,Groceries
TXN000934,2024-09-23,H AND M STORE,H&M,39610.00,Expense,Shopping
TXN000935,2024-03-02,SALARY CREDIT HCL,HCL Technologies,85600.00,Income,Salary
TXN000936,2024-01-17,RENT PAYMENT UPI,Property Owner,58000.00,Expense,Rent
TXN000937,2023-04-26,FLIPKART ONLINE,Flipkart,47410.84,Expense,Shopping
TXN000938,2025-11-29,MUTUAL FUND SIP,Groww,26730.00,Expense,Investment
TXN000939,2022-10-24,NEFT TRANSFER CREDIT,Individual,9107.56,Income,Transfer
TXN000940,2024-04-04,SWIGGY MUMBAI,Swiggy,1133.09,Expense,Food & Dining
TXN000941,2023-06-02,HOTSTAR DISNEY,Disney+ Hotstar,149.00,Expense,Entertainment
TXN000942,2025-07-21,PPF DEPOSIT,SBI PPF,39540.00,Expense,Investment
TXN000943,2023-09-24,SHELL PETROL PUMP,Shell,2640.00,Expense,Fuel
TXN000944,2023-05-24,STOCK PURCHASE NSE,Zerodha,14720.00,Expense,Investment
TXN000945,2022-05-16,IMPS TRANSFER RECEIVED,Individual,48490.00,Income,Transfer
TXN000946,2024-11-18,SERVICE CHARGE DEBIT,Bank,2018.77,Expense,Miscellaneous
TXN000947,2025-01-06,BROADBAND INTERNET BILL,ACT Fibernet,1261.38,Expense,Utilities
TXN000948,2023-10-04,RENT TRANSFER,Landlord,21000.00,Expense,Rent
TXN000949,2025-05-22,MAKEMYTRIP BOOKING,MakeMyTrip,77072.11,Expense,Travel
TXN000950,2022-12-31,AIRBNB BOOKING,Airbnb,40559.53,Expense,Travel
TXN000951,2025-01-05,HP PETROL PUMP,HP Petrol,2150.00,Expense,Fuel
TXN000952,2023-10-12,SHELL PETROL PUMP,Shell,2555.08,Expense,Fuel
TXN000953,2023-11-23,MOBILE RECHARGE JIO,Jio,2260.00,Expense,Utilities
TXN000954,2022-07-15,BYJUS LEARNING APP,Byju's,35840.00,Expense,Education
TXN000955,2024-02-21,HOUSE RENT NEFT,Landlord,31000.00,Expense,Rent
TXN000956,2023-03-09,SWIGGY DELHI,Swiggy,1382.73,Expense,Food & Dining
TXN000957,2024-02-16,SPENCERS RETAIL,Spencer's,2820.00,Expense,Groceries
TXN000958,2023-08-28,INOX MOVIES,INOX,149.00,Expense,Entertainment
TXN000959,2023-06-22,WATER BILL,Municipal Water Board,2730.00,Expense,Utilities
TXN000960,2024-10-22,SALARY CREDIT INFOSYS,Infosys Ltd,145100.00,Income,Salary
TXN000961,2023-05-29,UDEMY COURSE PAYMENT,Udemy,53950.00,Expense,Education
TXN000962,2022-10-24,NYKAA COSMETICS,Nykaa,74067.04,Expense,Shopping
TXN000963,2023-10-20,BHARAT PETROLEUM,Bharat Petroleum,1640.00,Expense,Fuel
TXN000964,2023-09-07,IMPS TRANSFER RECEIVED,Individual,25430.00,Income,Transfer
TXN000965,2023-07-24,OYO ROOMS,OYO,4500.00,Expense,Travel
TXN000966,2025-02-10,IMPS TRANSFER RECEIVED,Individual,5060.00,Income,Transfer
TXN000967,2025-02-18,COLLEGE FEE NEFT,University,17894.46,Expense,Education
TXN000968,2023-08-13,BHARAT PETROLEUM,Bharat Petroleum,872.81,Expense,Fuel
TXN000969,2022-10-21,IMPS TRANSFER RECEIVED,Individual,38520.00,Income,Transfer
TXN000970,2025-06-14,RELIANCE FRESH,Reliance Fresh,4680.00,Expense,Groceries
TXN000971,2025-04-25,RTGS TRANSFER CREDIT,Individual,21671.20,Income,Transfer
TXN000972,2023-06-22,SALARY CREDIT WIPRO,Wipro Ltd,47300.00,Income,Salary
TXN000973,2023-10-19,BOOKMYSHOW,BookMyShow,1499.00,Expense,Entertainment
TXN000974,2022-08-22,PVR CINEMAS,PVR Cinemas,1499.00,Expense,Entertainment
TXN000975,2022-05-15,DELHI METRO RECHARGE,DMRC,692.90,Expense,Transportation
TXN000976,2024-08-23,RECURRING DEPOSIT,HDFC Bank RD,43430.00,Expense,Investment
TXN000977,2025-02-16,BHARAT PETROLEUM,Bharat Petroleum,1702.95,Expense,Fuel
TXN000978,2024-10-18,AIR INDIA,Air India,844.84,Expense,Travel
TXN000979,2025-06-04,CASH WITHDRAWAL ICICI ATM,ICICI ATM,18401.82,Expense,Cash Withdrawal
TXN000980,2025-11-18,CASH WITHDRAWAL ICICI ATM,ICICI ATM,2970.00,Expense,Cash Withdrawal
TXN000981,2022-02-14,MEDPLUS PHARMACY,MedPlus,14960.00,Expense,Healthcare
TXN000982,2025-02-07,BIGBASKET ONLINE,BigBasket,2549.45,Expense,Groceries
TXN000983,2025-03-02,PPF DEPOSIT,SBI PPF,18600.00,Expense,Investment
TXN000984,2024-06-15,RAPIDO BIKE TAXI,Rapido,135.20,Expense,Transportation
TXN000985,2025-06-19,NETFLIX.COM,Netflix,1499.00,Expense,Entertainment
TXN000986,2025-12-26,MOBILE RECHARGE AIRTEL,Airtel,2500.00,Expense,Utilities
TXN000987,2023-09-05,CASH WITHDRAWAL SBI ATM,SBI ATM,14069.70,Expense,Cash Withdrawal
TXN000988,2025-04-09,DONATION PAYMENT,NGO Trust,5311.70,Expense,Miscellaneous
TXN000989,2025-03-05,MYNTRA FASHION,Myntra,49370.00,Expense,Shopping
TXN000990,2024-09-25,GIFT PURCHASE UPI,Individual,7663.71,Expense,Miscellaneous
TXN000991,2023-08-24,UBER TRIP,Uber,443.10,Expense,Transportation
TXN000992,2025-04-02,PET STORE PURCHASE,Heads Up For Tails,3540.00,Expense,Miscellaneous
TXN000993,2023-09-24,UPI PAYMENT RECEIVED,Individual,35320.00,Income,Transfer
TXN000994,2024-09-23,NPS CONTRIBUTION,NPS Trust,15351.69,Expense,Investment
TXN000995,2023-01-22,GIFT PURCHASE UPI,Individual,8582.06,Expense,Miscellaneous
TXN000996,2023-03-15,SHELL PETROL PUMP,Shell,1249.72,Expense,Fuel
TXN000997,2023-01-04,SALARY CREDIT,Employer Pvt Ltd,178500.00,Income,Salary
TXN000998,2025-02-23,HOUSE RENT NEFT,Landlord,59000.00,Expense,Rent
TXN000999,2022-06-02,NETFLIX.COM,Netflix,99.00,Expense,Entertainment
TXN001000,2023-08-09,METRO CARD RECHARGE,Metro Rail,746.10,Expense,Transportation
TXN001001,2023-02-18,REDBUS TICKET,RedBus,28950.00,Expense,Travel
TXN001002,2022-11-04,INDIGO AIRLINES,IndiGo,41620.00,Expense,Travel
TXN001003,2023-04-19,RELIANCE FRESH,Reliance Fresh,3250.00,Expense,Groceries
TXN001004,2025-01-05,HOUSE RENT NEFT,Landlord,41000.00,Expense,Rent
TXN001005,2022-04-11,SALARY CREDIT HCL,HCL Technologies,74800.00,Income,Salary
TXN001006,2023-11-26,UPI PAYMENT RECEIVED,Individual,49184.21,Income,Transfer
TXN001007,2023-11-04,HOUSE RENT NEFT,Landlord,45500.00,Expense,Rent
TXN001008,2025-09-12,DECATHLON SPORTS,Decathlon,51130.00,Expense,Shopping
TXN001009,2023-10-22,IRCTC RAIL BOOKING,IRCTC,60669.40,Expense,Travel
TXN001010,2022-06-12,COURSERA SUBSCRIPTION,Coursera,9970.00,Expense,Education
TXN001011,2023-11-27,NYKAA COSMETICS,Nykaa,26460.00,Expense,Shopping
TXN001012,2025-03-28,UPI PAYMENT RECEIVED,Individual,37972.99,Income,Transfer
TXN001013,2025-06-30,INTEREST CREDIT,Bank,9153.91,Income,Transfer
TXN001014,2022-11-05,WIFI BILL PAYMENT,Hathway,1480.00,Expense,Utilities
TXN001015,2024-09-30,OYO ROOMS,OYO,29060.00,Expense,Travel
TXN001016,2024-01-23,ZARA STORE,Zara,40926.05,Expense,Shopping
TXN001017,2023-03-17,APOLLO PHARMACY,Apollo Pharmacy,12570.00,Expense,Healthcare
TXN001018,2025-08-28,INDIAN OIL PETROL PUMP,Indian Oil,2998.43,Expense,Fuel
TXN001019,2022-07-10,SONY LIV,SonyLIV,1499.00,Expense,Entertainment
TXN001020,2022-07-20,NETFLIX.COM,Netflix,649.00,Expense,Entertainment
TXN001021,2022-12-20,MANIPAL HOSPITAL,Manipal Hospital,5438.36,Expense,Healthcare
TXN001022,2025-09-17,UBER TRIP,Uber,706.69,Expense,Transportation
TXN001023,2022-08-12,SERVICE CHARGE DEBIT,Bank,1730.00,Expense,Miscellaneous
TXN001024,2022-06-09,NPS CONTRIBUTION,NPS Trust,26070.00,Expense,Investment
TXN001025,2022-03-20,STARBUCKS,Starbucks,296.34,Expense,Food & Dining
TXN001026,2023-04-17,CASH WITHDRAWAL HDFC ATM,HDFC ATM,15690.00,Expense,Cash Withdrawal
TXN001027,2025-10-01,RTGS TRANSFER CREDIT,Individual,4088.48,Income,Transfer
TXN001028,2025-05-30,SALARY CREDIT,Employer Pvt Ltd,124700.00,Income,Salary
TXN001029,2025-06-30,BLINKIT GROCERY,Blinkit,2717.15,Expense,Groceries
TXN001030,2024-08-02,RENT PAYMENT UPI,Property Owner,47000.00,Expense,Rent
TXN001031,2023-11-26,RELIANCE DIGITAL,Reliance Digital,62090.00,Expense,Shopping
TXN001032,2025-09-22,MOBILE RECHARGE AIRTEL,Airtel,3630.00,Expense,Utilities
TXN001033,2024-08-12,YOUTUBE PREMIUM,YouTube Premium,129.00,Expense,Entertainment
TXN001034,2022-06-07,INOX MOVIES,INOX,299.00,Expense,Entertainment
TXN001035,2024-07-24,PET STORE PURCHASE,Heads Up For Tails,6040.00,Expense,Miscellaneous
TXN001036,2022-09-06,MORE SUPERMARKET,More Retail,3814.76,Expense,Groceries
TXN001037,2025-08-03,STARBUCKS,Starbucks,1080.00,Expense,Food & Dining
TXN001038,2022-06-28,REFUND CREDIT,Merchant Refund,16797.83,Income,Transfer
TXN001039,2025-03-28,NEFT TRANSFER CREDIT,Individual,34337.57,Income,Transfer
TXN001040,2025-10-11,SWIGGY MUMBAI,Swiggy,1032.16,Expense,Food & Dining
TXN001041,2022-02-09,SALARY CREDIT,Employer Pvt Ltd,101700.00,Income,Salary
TXN001042,2025-06-06,NETMEDS ONLINE,Netmeds,3469.25,Expense,Healthcare
TXN001043,2023-05-24,WATER BILL,Municipal Water Board,2280.58,Expense,Utilities
TXN001044,2022-05-30,DTH RECHARGE TATA PLAY,Tata Play,214.25,Expense,Utilities
TXN001045,2025-07-04,SALARY CREDIT TCS,TCS Ltd,104300.00,Income,Salary
TXN001046,2023-11-09,YATRA ONLINE,Yatra,19140.00,Expense,Travel
TXN001047,2022-06-03,UBER TRIP,Uber,1360.00,Expense,Transportation
TXN001048,2025-03-06,DTH RECHARGE TATA PLAY,Tata Play,792.49,Expense,Utilities
TXN001049,2023-04-29,LIFESTYLE STORES,Lifestyle,64190.00,Expense,Shopping
TXN001050,2025-09-18,MAKEMYTRIP BOOKING,MakeMyTrip,41864.58,Expense,Travel
TXN001051,2025-08-19,RENT PAYMENT UPI,Property Owner,29500.00,Expense,Rent
TXN001052,2024-04-30,WIFI BILL PAYMENT,Hathway,1780.00,Expense,Utilities
TXN001053,2022-10-18,WATER BILL,Municipal Water Board,1490.00,Expense,Utilities
TXN001054,2024-04-20,HP PETROL PUMP,HP Petrol,2658.55,Expense,Fuel
TXN001055,2024-03-23,ZEPTO GROCERY,Zepto,7550.00,Expense,Groceries
TXN001056,2025-06-01,AMAZON PAY INDIA,Amazon,69695.50,Expense,Shopping
TXN001057,2022-11-05,IRCTC RAIL BOOKING,IRCTC,11420.00,Expense,Travel
TXN001058,2025-10-20,CASH WITHDRAWAL ICICI ATM,ICICI ATM,17468.90,Expense,Cash Withdrawal
TXN001059,2025-06-22,HOUSE RENT NEFT,Landlord,9500.00,Expense,Rent
TXN001060,2025-11-06,RENT TRANSFER,Landlord,15000.00,Expense,Rent
TXN001061,2025-01-11,ATM WITHDRAWAL,ATM,4900.00,Expense,Cash Withdrawal
TXN001062,2025-03-28,SUBWAY,Subway,409.59,Expense,Food & Dining
TXN001063,2023-07-15,INDIGO AIRLINES,IndiGo,32130.00,Expense,Travel
TXN001064,2022-09-06,FORTIS HOSPITAL,Fortis Healthcare,376.96,Expense,Healthcare
TXN001065,2023-06-12,CASH WITHDRAWAL HDFC ATM,HDFC ATM,3660.00,Expense,Cash Withdrawal
TXN001066,2024-09-18,PANTALOONS RETAIL,Pantaloons,26015.27,Expense,Shopping
TXN001067,2025-11-05,TATA CLIQ,Tata Cliq,58417.71,Expense,Shopping
TXN001068,2022-07-15,ZEE5 SUBSCRIPTION,Zee5,999.00,Expense,Entertainment
TXN001069,2025-09-11,CASH WITHDRAWAL SBI ATM,SBI ATM,9209.74,Expense,Cash Withdrawal
TXN001070,2023-06-27,CASH WITHDRAWAL HDFC ATM,HDFC ATM,3970.00,Expense,Cash Withdrawal
TXN001071,2022-07-30,NATURE BASKET,Nature's Basket,7019.94,Expense,Groceries
TXN001072,2025-10-23,LIBRARY MEMBERSHIP FEE,City Library,57800.00,Expense,Education
TXN001073,2023-01-21,SERVICE CHARGE DEBIT,Bank,8930.00,Expense,Miscellaneous
TXN001074,2022-02-23,SALARY CREDIT HCL,HCL Technologies,119200.00,Income,Salary
TXN001075,2023-06-06,SHELL PETROL PUMP,Shell,4137.33,Expense,Fuel
TXN001076,2022-01-31,MYNTRA FASHION,Myntra,26996.52,Expense,Shopping
TXN001077,2023-05-12,ZEE5 SUBSCRIPTION,Zee5,499.00,Expense,Entertainment
TXN001078,2022-11-28,PARKING FEE PAYMENT,Parking Services,1642.94,Expense,Transportation
TXN001079,2023-09-29,RELIANCE FRESH,Reliance Fresh,4541.46,Expense,Groceries
TXN001080,2023-11-07,PANTALOONS RETAIL,Pantaloons,50320.00,Expense,Shopping
TXN001081,2024-04-16,BIGBASKET ONLINE,BigBasket,3768.88,Expense,Groceries
TXN001082,2025-07-23,OYO ROOMS,OYO,5110.00,Expense,Travel
TXN001083,2022-05-31,ZOMATO ORDER,Zomato,875.81,Expense,Food & Dining
TXN001084,2022-06-24,SPENCERS RETAIL,Spencer's,7950.00,Expense,Groceries
TXN001085,2022-03-08,SPENCERS RETAIL,Spencer's,2082.37,Expense,Groceries
TXN001086,2025-10-08,BIGBASKET ONLINE,BigBasket,6624.94,Expense,Groceries
TXN001087,2023-09-21,MANIPAL HOSPITAL,Manipal Hospital,11060.00,Expense,Healthcare
TXN001088,2022-04-11,1MG PHARMACY,1mg,10220.00,Expense,Healthcare
TXN001089,2022-03-23,SUBWAY,Subway,1360.00,Expense,Food & Dining
TXN001090,2023-06-26,MORE SUPERMARKET,More Retail,5390.00,Expense,Groceries
TXN001091,2025-03-14,CASH WITHDRAWAL ICICI ATM,ICICI ATM,15070.00,Expense,Cash Withdrawal
TXN001092,2024-02-21,SCHOOL FEE PAYMENT,DPS School,49750.00,Expense,Education
TXN001093,2023-10-05,SHELL PETROL PUMP,Shell,4800.00,Expense,Fuel
TXN001094,2022-07-09,SWIGGY MUMBAI,Swiggy,1006.28,Expense,Food & Dining
TXN001095,2024-09-14,NPS CONTRIBUTION,NPS Trust,39580.00,Expense,Investment
TXN001096,2024-10-22,SPOTIFY,Spotify,499.00,Expense,Entertainment
TXN001097,2024-03-17,INDIAN OIL PETROL PUMP,Indian Oil,2054.03,Expense,Fuel
TXN001098,2022-09-10,RENT TRANSFER,Landlord,7500.00,Expense,Rent
TXN001099,2024-01-24,OLA CABS,Ola,902.06,Expense,Transportation
TXN001100,2025-11-15,INTEREST CREDIT,Bank,4187.14,Income,Transfer
TXN001101,2023-09-20,BMTC BUS PASS,BMTC,919.54,Expense,Transportation
TXN001102,2025-05-27,LIC PREMIUM PAYMENT,LIC of India,4560.00,Expense,Investment
TXN001103,2023-09-22,MANIPAL HOSPITAL,Manipal Hospital,1738.45,Expense,Healthcare
TXN001104,2023-03-15,SERVICE CHARGE DEBIT,Bank,9212.72,Expense,Miscellaneous
TXN001105,2022-03-25,HOUSE RENT NEFT,Landlord,33000.00,Expense,Rent
TXN001106,2024-06-26,SWIGGY DELHI,Swiggy,1240.83,Expense,Food & Dining
TXN001107,2022-09-27,SALARY CREDIT ACCENTURE,Accenture,79200.00,Income,Salary
TXN001108,2025-05-06,H AND M STORE,H&M,6550.00,Expense,Shopping
TXN001109,2024-07-07,LIFESTYLE STORES,Lifestyle,58395.67,Expense,Shopping
TXN001110,2024-09-19,GIFT PURCHASE UPI,Individual,5160.00,Expense,Miscellaneous
TXN001111,2022-01-26,IMPS TRANSFER RECEIVED,Individual,23040.40,Income,Transfer
TXN001112,2023-11-17,YOUTUBE PREMIUM,YouTube Premium,649.00,Expense,Entertainment
TXN001113,2022-08-06,FAASOS,Faasos,1330.00,Expense,Food & Dining
TXN001114,2022-01-08,SWIGGY MUMBAI,Swiggy,600.30,Expense,Food & Dining
TXN001115,2022-05-10,RENT PAYMENT UPI,Property Owner,54500.00,Expense,Rent
TXN001116,2023-06-05,BYJUS LEARNING APP,Byju's,21790.00,Expense,Education
TXN001117,2025-02-12,SHELL PETROL PUMP,Shell,2629.42,Expense,Fuel
TXN001118,2023-06-01,YATRA ONLINE,Yatra,17850.00,Expense,Travel
TXN001119,2024-01-09,HOUSE RENT NEFT,Landlord,24000.00,Expense,Rent
TXN001120,2024-03-31,DMART SUPERMARKET,DMart,4086.45,Expense,Groceries
TXN001121,2022-01-19,AIRBNB BOOKING,Airbnb,38190.00,Expense,Travel
TXN001122,2022-12-24,IKEA HOME STORE,IKEA,8422.49,Expense,Shopping
TXN001123,2023-12-01,METRO CARD RECHARGE,Metro Rail,1900.00,Expense,Transportation
TXN001124,2025-07-20,DECATHLON SPORTS,Decathlon,72890.00,Expense,Shopping
TXN001125,2022-01-25,ATM WITHDRAWAL,ATM,8519.35,Expense,Cash Withdrawal
TXN001126,2022-02-11,NETMEDS ONLINE,Netmeds,5200.42,Expense,Healthcare
TXN001127,2025-02-16,HOUSE RENT NEFT,Landlord,9500.00,Expense,Rent
TXN001128,2023-01-14,INDIAN OIL PETROL PUMP,Indian Oil,4910.00,Expense,Fuel
TXN001129,2023-07-13,RAPIDO BIKE TAXI,Rapido,926.17,Expense,Transportation
TXN001130,2025-01-28,H AND M STORE,H&M,53470.00,Expense,Shopping
TXN001131,2022-11-06,APOLLO PHARMACY,Apollo Pharmacy,11333.08,Expense,Healthcare
TXN001132,2024-09-08,HOTSTAR DISNEY,Disney+ Hotstar,499.00,Expense,Entertainment
TXN001133,2023-09-28,WATER BILL,Municipal Water Board,2839.90,Expense,Utilities
TXN001134,2025-11-03,SALON AND SPA PAYMENT,Lakme Salon,8020.00,Expense,Miscellaneous
TXN001135,2025-12-05,BHARAT PETROLEUM,Bharat Petroleum,599.67,Expense,Fuel
TXN001136,2025-11-28,RECURRING DEPOSIT,HDFC Bank RD,34390.00,Expense,Investment
TXN001137,2024-10-02,1MG PHARMACY,1mg,2470.00,Expense,Healthcare
TXN001138,2025-06-24,SCHOOL FEE PAYMENT,DPS School,14555.56,Expense,Education
TXN001139,2025-11-03,RAPIDO BIKE TAXI,Rapido,956.01,Expense,Transportation
TXN001140,2022-12-12,INDIGO AIRLINES,IndiGo,46310.00,Expense,Travel
TXN001141,2024-03-26,DELHI METRO RECHARGE,DMRC,663.05,Expense,Transportation
TXN001142,2022-03-05,FORTIS HOSPITAL,Fortis Healthcare,14291.03,Expense,Healthcare
TXN001143,2025-10-24,AMAZON PRIME VIDEO,Amazon Prime,1499.00,Expense,Entertainment
TXN001144,2024-05-04,SERVICE CHARGE DEBIT,Bank,4660.00,Expense,Miscellaneous
TXN001145,2023-11-14,CASH WITHDRAWAL HDFC ATM,HDFC ATM,13800.00,Expense,Cash Withdrawal
TXN001146,2025-01-24,SALARY CREDIT INFOSYS,Infosys Ltd,162200.00,Income,Salary
TXN001147,2022-05-15,MYNTRA FASHION,Myntra,9639.13,Expense,Shopping
TXN001148,2024-11-26,MUTUAL FUND SIP ZERODHA,Zerodha Coin,1260.64,Expense,Investment
TXN001149,2024-03-19,COLLEGE FEE NEFT,University,15218.80,Expense,Education
TXN001150,2022-11-23,MAX HOSPITAL,Max Healthcare,1681.99,Expense,Healthcare
TXN001151,2022-07-07,SPOTIFY,Spotify,99.00,Expense,Entertainment
TXN001152,2024-01-10,COURIER SERVICE PAYMENT,Delhivery,7076.84,Expense,Miscellaneous
TXN001153,2022-02-13,UDEMY COURSE PAYMENT,Udemy,41450.00,Expense,Education
TXN001154,2025-02-07,MAX HOSPITAL,Max Healthcare,1100.00,Expense,Healthcare
TXN001155,2022-04-29,BROADBAND INTERNET BILL,ACT Fibernet,1091.25,Expense,Utilities
TXN001156,2023-03-28,CASH WITHDRAWAL ICICI ATM,ICICI ATM,1933.83,Expense,Cash Withdrawal
TXN001157,2022-12-10,ATM WITHDRAWAL,ATM,9550.00,Expense,Cash Withdrawal
TXN001158,2023-02-14,RENT TRANSFER,Landlord,22500.00,Expense,Rent
TXN001159,2022-03-10,UDEMY COURSE PAYMENT,Udemy,12191.04,Expense,Education
TXN001160,2023-01-12,SALARY CREDIT TCS,TCS Ltd,126600.00,Income,Salary
TXN001161,2025-03-20,CASH WITHDRAWAL SBI ATM,SBI ATM,18020.00,Expense,Cash Withdrawal
TXN001162,2025-10-21,VISTARA AIRLINES,Vistara,35333.94,Expense,Travel
TXN001163,2024-01-16,DOMINOS PIZZA,Domino's,732.25,Expense,Food & Dining
TXN001164,2025-03-21,OLA CABS,Ola,318.51,Expense,Transportation
TXN001165,2024-10-31,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,6074.75,Expense,Healthcare
TXN001166,2022-03-29,MUTUAL FUND SIP ZERODHA,Zerodha Coin,33594.99,Expense,Investment
TXN001167,2025-10-21,CASH WITHDRAWAL ICICI ATM,ICICI ATM,6655.93,Expense,Cash Withdrawal
TXN001168,2022-09-12,ELECTRICITY BILL,State Electricity Board,3730.00,Expense,Utilities
TXN001169,2024-01-09,APOLLO PHARMACY,Apollo Pharmacy,10630.00,Expense,Healthcare
TXN001170,2024-02-23,ATM WITHDRAWAL,ATM,8077.51,Expense,Cash Withdrawal
TXN001171,2024-11-24,MUTUAL FUND SIP ZERODHA,Zerodha Coin,47932.80,Expense,Investment
TXN001172,2022-10-27,HOUSE RENT NEFT,Landlord,9000.00,Expense,Rent
TXN001173,2022-08-10,AIRBNB BOOKING,Airbnb,38800.00,Expense,Travel
TXN001174,2022-06-11,MOBILE RECHARGE JIO,Jio,2120.00,Expense,Utilities
TXN001175,2024-11-30,MAX HOSPITAL,Max Healthcare,6313.24,Expense,Healthcare
TXN001176,2024-02-19,STAR BAZAAR,Star Bazaar,3770.00,Expense,Groceries
TXN001177,2022-01-06,UPI PAYMENT MISC,Individual,1620.00,Expense,Miscellaneous
TXN001178,2022-06-19,AMAZON PRIME VIDEO,Amazon Prime,799.00,Expense,Entertainment
TXN001179,2025-09-27,KFC,KFC,288.77,Expense,Food & Dining
TXN001180,2024-12-26,MOBILE RECHARGE AIRTEL,Airtel,1232.18,Expense,Utilities
TXN001181,2025-12-20,RENT TRANSFER,Landlord,26000.00,Expense,Rent
TXN001182,2024-02-06,SHELL PETROL PUMP,Shell,4970.00,Expense,Fuel
TXN001183,2025-05-08,RAPIDO BIKE TAXI,Rapido,784.60,Expense,Transportation
TXN001184,2022-09-12,UBER TRIP,Uber,1060.00,Expense,Transportation
TXN001185,2023-03-26,APOLLO PHARMACY,Apollo Pharmacy,8720.24,Expense,Healthcare
TXN001186,2024-08-29,CASH WITHDRAWAL ICICI ATM,ICICI ATM,5621.19,Expense,Cash Withdrawal
TXN001187,2024-01-27,MANIPAL HOSPITAL,Manipal Hospital,2960.00,Expense,Healthcare
TXN001188,2025-10-06,SALARY CREDIT HCL,HCL Technologies,78200.00,Income,Salary
TXN001189,2024-05-08,FORTIS HOSPITAL,Fortis Healthcare,3151.98,Expense,Healthcare
TXN001190,2022-05-05,CROMA ELECTRONICS,Croma,29980.00,Expense,Shopping
TXN001191,2022-07-17,RELIANCE DIGITAL,Reliance Digital,55900.00,Expense,Shopping
TXN001192,2024-10-30,COLLEGE FEE NEFT,University,20450.00,Expense,Education
TXN001193,2022-05-22,CHAI POINT,Chai Point,1470.28,Expense,Food & Dining
TXN001194,2025-06-03,CASH WITHDRAWAL SBI ATM,SBI ATM,8156.37,Expense,Cash Withdrawal
TXN001195,2024-05-07,1MG PHARMACY,1mg,14491.29,Expense,Healthcare
